"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"Y65B4BL.6",587.81335276145,0.0944038086594235,0.260462170533909,0.607964616906197,0.789995031994912,"Y65B4BL.6"
"Y65B4BL.1",2536.79387170292,0.0992000302193298,0.324507432556626,0.630189032002521,0.804281742235187,"Y65B4BL.1"
"Y65B4BM.3",3613.23158531332,0.124311656158267,0.319835353426264,0.544957531633623,0.747847737079617,"Y65B4BM.3"
"Y65B4BR.8",489.012163603791,0.106709073222547,0.262921773003229,0.564399990175615,0.760671802040803,"Y65B4BR.8"
"Y65B4BR.5",55489.1348945982,0.418665538409524,0.314047671895399,0.0535486561008629,0.166877686262833,"Y65B4BR.5"
"Y65B4BR.4",5551.13961971281,0.200233893716928,0.232540579843531,0.247944878769825,0.474561165817514,"Y65B4BR.4"
"Y65B4BR.3",1680.69226428299,-0.226955333520665,0.23325521569524,0.192369158600696,0.403751741928703,"Y65B4BR.3"
"Y65B4BR.1",196.327098518412,-1.67963089703472,0.627009853102053,0.000121467429619099,0.00101817296960497,"Y65B4BR.1"
"Y65B4BR.9",65.7970728910396,0.470408287594822,0.635920693660018,0.103399201432151,0.267275104482069,"Y65B4BR.9"
"F56A6.5",2.08292566417072,0.0103668314164973,0.814744563708167,0.940475942301054,NA,"F56A6.5"
"F56A6.8",0,0,1.11443656009429,NA,NA,"F56A6.8"
"F56A6.1",88.8643932086603,-1.16092523778981,0.880451965869884,0.00696348439226888,0.0332489211376815,"F56A6.1"
"Y65B4A.6",1901.39398630817,-0.00458702272140757,0.165459226231885,0.973400676522107,0.990018570666408,"Y65B4A.6"
"Y65B4A.3",2455.08637690386,0.122809106018049,0.174304648186482,0.389182284196418,0.618747264464719,"Y65B4A.3"
"Y65B4A.2",1155.79083086237,0.157518212367001,0.1842705672727,0.288119898380983,0.518958816964794,"Y65B4A.2"
"Y65B4A.1",1057.24172760527,-0.119457376752333,0.221751099237686,0.475347641113022,0.694347310875248,"Y65B4A.1"
"Y65B4A.8",865.375239728051,-0.310910692064134,0.27884302587604,0.114498276227332,0.285628661158893,"Y65B4A.8"
"Y18H1A.14",9.39260423535365,-0.166400399640504,0.637809680658499,0.468874662473393,0.688828609610141,"Y18H1A.14"
"Y18H1A.11",321.910910822076,0.179854526609158,0.219514766360367,0.28089984468629,0.511049409301496,"Y18H1A.11"
"Y18H1A.10",4.69515007850119,0.152206331025198,0.813454641133433,0.396805930984922,0.625545583308348,"Y18H1A.10"
"Y18H1A.3",983.186670144137,0.113088216530605,0.241165496733055,0.520853702475281,0.730777004145219,"Y18H1A.3"
"Y18H1A.15",16.4791116252994,0.181347831614432,0.583662859094274,0.442989478352926,0.666400804838437,"Y18H1A.15"
"Y18H1A.18",21.842693700297,-0.107663665841327,0.457208062334609,0.636654109352486,0.808952253385077,"Y18H1A.18"
"Y18H1A.13",682.066584533641,0.895644450956689,0.263650658322066,6.26259601536817e-05,0.000564426375055967,"Y18H1A.13"
"Y18H1A.12",110.020578528386,-0.0814654039789117,0.321470652168708,0.690750992069065,0.842461482021339,"Y18H1A.12"
"Y18H1A.8",31.012358238102,-0.197652705532736,0.604385682963868,0.40659138403122,0.635098995007599,"Y18H1A.8"
"T06A4.2",5.10880616085296,-0.133347062916128,0.752779786217714,0.499919639208536,0.714802807768215,"T06A4.2"
"T06A4.3",924.554414365522,0.0816765510977403,0.181620587864689,0.577805757655348,0.76939063703634,"T06A4.3"
"ZC123.1",1843.81007277144,-0.130187368047832,0.153453913961798,0.316898524438963,0.547902480819075,"ZC123.1"
"ZC123.4",904.012382749278,-0.346892581674868,0.224524074611344,0.0444983664982376,0.145569791376937,"ZC123.4"
"Y95B8A.8",1458.67953164086,-0.299902131894532,0.230493031803074,0.0854263242255306,0.233235704661304,"Y95B8A.8"
"Y95B8A.10",1417.69770852716,-0.330406818697932,0.241740610389312,0.0676064317932315,0.197898004939607,"Y95B8A.10"
"Y95B8A.6",822.297437387349,-0.34763232421255,0.292286155131706,0.088702579181341,0.240137780901577,"Y95B8A.6"
