"ENTREZID","SYMBOL","GO","EVIDENCE","ONTOLOGY"
"182566","nhr-136","GO:0006355","IEA","BP"
"182566","nhr-136","GO:0006357","IBA","BP"
"182566","nhr-136","GO:0008270","IEA","MF"
"182566","nhr-136","GO:0030154","IBA","BP"
"182566","nhr-136","GO:0030522","IEA","BP"
"182566","nhr-136","GO:0042594","IEP","BP"
"182566","nhr-136","GO:0043565","IEA","MF"
"182566","nhr-136","GO:0046872","IEA","MF"
"182567","C13C4.6","GO:0016020","IBA","CC"
"182567","C13C4.6","GO:0016020","IEA","CC"
"182567","C13C4.6","GO:0022857","IEA","MF"
"182567","C13C4.6","GO:0055085","IEA","BP"
"182568","dyf-4","GO:0005576","IEA","CC"
"182569","srr-6","GO:0016020","IEA","CC"
"182570","srr-5",NA,NA,NA
"182571","srr-8","GO:0016020","IEA","CC"
"182572","srsx-11","GO:0004930","IEA","MF"
"182572","srsx-11","GO:0007186","IEA","BP"
"182572","srsx-11","GO:0016020","IEA","CC"
"182573","srsx-12","GO:0004930","IEA","MF"
"182573","srsx-12","GO:0007186","IEA","BP"
"182573","srsx-12","GO:0016020","IEA","CC"
"182574","srsx-13","GO:0004930","IEA","MF"
"182574","srsx-13","GO:0007186","IEA","BP"
"182574","srsx-13","GO:0016020","IEA","CC"
"182575","ncx-8","GO:0005432","IBA","MF"
"182575","ncx-8","GO:0006812","IBA","BP"
"182575","ncx-8","GO:0006816","IEA","BP"
"182575","ncx-8","GO:0006874","IBA","BP"
"182575","ncx-8","GO:0015297","IEA","MF"
"182575","ncx-8","GO:0016020","IBA","CC"
"182575","ncx-8","GO:0016020","IEA","CC"
"182575","ncx-8","GO:0035725","IEA","BP"
"182575","ncx-8","GO:0055085","IEA","BP"
"182575","ncx-8","GO:0098655","IEA","BP"
"182576","ncx-9","GO:0005432","IBA","MF"
"182576","ncx-9","GO:0005432","IDA","MF"
"182576","ncx-9","GO:0005739","IDA","CC"
"182576","ncx-9","GO:0005739","IEA","CC"
"182576","ncx-9","GO:0005743","IEA","CC"
"182576","ncx-9","GO:0006812","IBA","BP"
"182576","ncx-9","GO:0006814","IEA","BP"
"182576","ncx-9","GO:0006816","IEA","BP"
"182576","ncx-9","GO:0006874","IBA","BP"
"182576","ncx-9","GO:0015297","IEA","MF"
"182576","ncx-9","GO:0016020","IBA","CC"
"182576","ncx-9","GO:0016020","IEA","CC"
"182576","ncx-9","GO:0035725","IEA","BP"
"182576","ncx-9","GO:0050896","IEA","BP"
"182576","ncx-9","GO:0055085","IEA","BP"
"182576","ncx-9","GO:0099093","IDA","BP"
"182576","ncx-9","GO:1905815","IMP","BP"
"182577","ugt-7","GO:0008194","IBA","MF"
"182577","ugt-7","GO:0008194","IEA","MF"
"182577","ugt-7","GO:0015020","IEA","MF"
"182577","ugt-7","GO:0016020","IEA","CC"
"182577","ugt-7","GO:0016757","IEA","MF"
"182578","kxd-1","GO:0005515","IPI","MF"
"182578","kxd-1","GO:0032418","IBA","BP"
"182578","kxd-1","GO:0099078","IBA","CC"
"182579","C13F10.6",NA,NA,NA
"182580","C13G3.1",NA,NA,NA
"182581","C14A4.6","GO:0016020","IEA","CC"
"182582","C14A4.13","GO:0004672","IEA","MF"
"182582","C14A4.13","GO:0004674","IBA","MF"
"182582","C14A4.13","GO:0005524","IEA","MF"
"182582","C14A4.13","GO:0005634","IBA","CC"
"182582","C14A4.13","GO:0005737","IBA","CC"
"182582","C14A4.13","GO:0006468","IEA","BP"
"182582","C14A4.13","GO:0007165","IBA","BP"
"182582","C14A4.13","GO:0016301","IEA","MF"
"182584","C14A6.3","GO:0016020","IEA","CC"
"182586","C14A6.5",NA,NA,NA
"182587","C14A6.6","GO:0016020","IEA","CC"
"182588","C14A6.7","GO:0016020","IEA","CC"
"182589","C14A6.8","GO:0016020","IEA","CC"
"182590","C14A11.2",NA,NA,NA
"182591","C14A11.5",NA,NA,NA
"182593","C14B1.8",NA,NA,NA
"182595","C14B4.2",NA,NA,NA
"182598","C14B9.t1",NA,NA,NA
"182599","C14B9.t2",NA,NA,NA
"182600","srx-7","GO:0016020","IEA","CC"
"182601","C14C6.3","GO:0005975","IEA","BP"
"182601","C14C6.3","GO:0008107","IEA","MF"
"182601","C14C6.3","GO:0016020","IEA","CC"
"182601","C14C6.3","GO:0016757","IEA","MF"
"182601","C14C6.3","GO:0043413","IBA","BP"
"182602","nhr-155","GO:0003677","IEA","MF"
"182602","nhr-155","GO:0003700","IEA","MF"
"182602","nhr-155","GO:0005634","IEA","CC"
"182602","nhr-155","GO:0006355","IEA","BP"
"182602","nhr-155","GO:0008270","IEA","MF"
"182602","nhr-155","GO:0043565","IEA","MF"
"182602","nhr-155","GO:0046872","IEA","MF"
"182603","C14C6.6","GO:0005737","IBA","CC"
"182603","C14C6.6","GO:0016020","IEA","CC"
"182603","C14C6.6","GO:0016757","IBA","MF"
"182603","C14C6.6","GO:0016757","IEA","MF"
"182603","C14C6.6","GO:0070085","IBA","BP"
"182604","C14C6.8","GO:0005737","IBA","CC"
"182604","C14C6.8","GO:0016020","IEA","CC"
"182604","C14C6.8","GO:0016757","IBA","MF"
"182604","C14C6.8","GO:0016757","IEA","MF"
"182604","C14C6.8","GO:0070085","IBA","BP"
"182605","srx-8","GO:0016020","IEA","CC"
"182606","C14C6.12",NA,NA,NA
"182607","C14C6.13",NA,NA,NA
"182608","C14C10.1","GO:0005315","IBA","MF"
"182608","C14C10.1","GO:0005315","IEA","MF"
"182608","C14C10.1","GO:0005743","IBA","CC"
"182608","C14C10.1","GO:0005743","IEA","CC"
"182608","C14C10.1","GO:0016020","IEA","CC"
"182608","C14C10.1","GO:0035435","IBA","BP"
"182608","C14C10.1","GO:1990547","IEA","BP"
"182609","ttr-43","GO:0005576","IEA","CC"
"182609","ttr-43","GO:0009986","IEA","CC"
"182610","C14C11.1",NA,NA,NA
"182611","srx-117","GO:0016020","IEA","CC"
"182612","C14C11.7",NA,NA,NA
"182613","C14E2.1",NA,NA,NA
"182614","got-1.3",NA,NA,NA
"182615","C14E2.3",NA,NA,NA
"182616","C14E2.4","GO:0004656","IBA","MF"
"182616","C14E2.4","GO:0005506","IEA","MF"
"182616","C14E2.4","GO:0005783","IBA","CC"
"182616","C14E2.4","GO:0016705","IEA","MF"
"182616","C14E2.4","GO:0031418","IEA","MF"
"182616","C14E2.4","GO:0046872","IEA","MF"
"182616","C14E2.4","GO:0051213","IEA","MF"
"182617","C14E2.5","GO:0016020","IEA","CC"
"182618","C14E2.6","GO:0006629","IEA","BP"
"182619","C14F11.4","GO:0005515","IPI","MF"
"182620","C14F11.t1",NA,NA,NA
"182621","str-74","GO:0016020","IEA","CC"
"182622","lgc-23","GO:0004888","IEA","MF"
"182622","lgc-23","GO:0005216","IEA","MF"
"182622","lgc-23","GO:0005230","IEA","MF"
"182622","lgc-23","GO:0005231","IBA","MF"
"182622","lgc-23","GO:0005254","IBA","MF"
"182622","lgc-23","GO:0006811","IEA","BP"
"182622","lgc-23","GO:0016020","IEA","CC"
"182622","lgc-23","GO:0034220","IEA","BP"
"182622","lgc-23","GO:0060078","IEA","BP"
"182622","lgc-23","GO:0060079","IEA","BP"
"182622","lgc-23","GO:0098794","IEA","CC"
"182622","lgc-23","GO:1902476","IBA","BP"
"182623","tmem-145","GO:0007186","IEA","BP"
"182623","tmem-145","GO:0016020","IEA","CC"
"182623","tmem-145","GO:0019236","IEA","BP"
"182625","C15A11.2",NA,NA,NA
"182626","C15A11.4","GO:0016020","IEA","CC"
"182627","C15B12.2","GO:0016020","IEA","CC"
"182628","C15B12.3",NA,NA,NA
"182629","actl-1","GO:0005515","IPI","MF"
"182630","C15C6.3",NA,NA,NA
"182631","C15C6.t1",NA,NA,NA
"182633","C15C7.4",NA,NA,NA
"182634","C15C7.6","GO:0016020","IEA","CC"
"182635","hrg-7","GO:0004190","IBA","MF"
"182635","hrg-7","GO:0004190","IEA","MF"
"182635","hrg-7","GO:0005576","IEA","CC"
"182635","hrg-7","GO:0005764","IBA","CC"
"182635","hrg-7","GO:0006508","IBA","BP"
"182635","hrg-7","GO:0006508","IEA","BP"
"182635","hrg-7","GO:0006915","IBA","BP"
"182636","C15C8.5","GO:0016020","IEA","CC"
"182637","C15C8.6","GO:0016020","IEA","CC"
"182638","C15F1.1",NA,NA,NA
"182639","C15H7.3","GO:0004721","IEA","MF"
"182639","C15H7.3","GO:0004725","IEA","MF"
"182639","C15H7.3","GO:0006470","IEA","BP"
"182640","C15H7.4",NA,NA,NA
"182641","C15H9.2","GO:0005515","IPI","MF"
"182642","C15H9.3","GO:0016020","IEA","CC"
"182643","C15H9.4","GO:0012505","IBA","CC"
"182643","C15H9.4","GO:0016020","IEA","CC"
"182644","prx-3","GO:0005778","IBA","CC"
"182644","prx-3","GO:0005778","IEA","CC"
"182644","prx-3","GO:0007031","IEA","BP"
"182644","prx-3","GO:0030674","IBA","MF"
"182644","prx-3","GO:0045046","IBA","BP"
"182646","C15H11.1","GO:0005856","IEA","CC"
"182647","gnrr-2","GO:0004930","IEA","MF"
"182647","gnrr-2","GO:0005886","IBA","CC"
"182647","gnrr-2","GO:0005886","IEA","CC"
"182647","gnrr-2","GO:0007186","IEA","BP"
"182647","gnrr-2","GO:0007218","IBA","BP"
"182647","gnrr-2","GO:0008528","IBA","MF"
"182647","gnrr-2","GO:0016020","IEA","CC"
"182648","rpoa-12","GO:0000428","IEA","CC"
"182648","rpoa-12","GO:0003676","IEA","MF"
"182648","rpoa-12","GO:0003899","IEA","MF"
"182648","rpoa-12","GO:0005634","IEA","CC"
"182648","rpoa-12","GO:0005736","IBA","CC"
"182648","rpoa-12","GO:0006351","IEA","BP"
"182648","rpoa-12","GO:0006363","IBA","BP"
"182648","rpoa-12","GO:0008270","IEA","MF"
"182648","rpoa-12","GO:0046872","IEA","MF"
"182649","C16A3.2","GO:0004721","IEA","MF"
"182649","C16A3.2","GO:0004725","IBA","MF"
"182649","C16A3.2","GO:0005829","IBA","CC"
"182649","C16A3.2","GO:0006470","IEA","BP"
"182649","C16A3.2","GO:0007165","IBA","BP"
"182649","C16A3.2","GO:0016311","IEA","BP"
"182650","C16A11.5","GO:0045087","IBA","BP"
"182651","C16A11.7",NA,NA,NA
"182652","C16B8.t1",NA,NA,NA
"182653","C16B8.t2",NA,NA,NA
"182654","C16B8.t3",NA,NA,NA
"182655","C16C4.1",NA,NA,NA
"182656","math-12",NA,NA,NA
"182657","math-13",NA,NA,NA
"182658","math-14",NA,NA,NA
"182659","math-15",NA,NA,NA
"182660","fbxb-98","GO:0016020","IEA","CC"
"182662","math-16",NA,NA,NA
"182663","math-17",NA,NA,NA
"182664","math-5",NA,NA,NA
"182665","math-6",NA,NA,NA
"182666","math-7",NA,NA,NA
"182667","math-8",NA,NA,NA
"182668","math-9",NA,NA,NA
"182669","math-10",NA,NA,NA
"182670","math-11",NA,NA,NA
"182671","C16C8.4","GO:0005634","IBA","CC"
"182671","C16C8.4","GO:0005737","IBA","CC"
"182671","C16C8.4","GO:0016567","IBA","BP"
"182671","C16C8.4","GO:0019941","IBA","BP"
"182671","C16C8.4","GO:0031386","IBA","MF"
"182671","C16C8.4","GO:0031625","IBA","MF"
"182672","C16C8.5",NA,NA,NA
"182674","C16C8.7",NA,NA,NA
"182675","C16C8.8",NA,NA,NA
"182676","C16C8.9",NA,NA,NA
"182677","C16C8.10",NA,NA,NA
"182678","C16C8.12",NA,NA,NA
"182679","gldi-6",NA,NA,NA
"182680","C16C8.18","GO:0005737","IBA","CC"
"182680","C16C8.18","GO:0005739","IBA","CC"
"182680","C16C8.18","GO:0005876","IBA","CC"
"182680","C16C8.18","GO:0008017","IBA","MF"
"182680","C16C8.18","GO:0043229","IEA","CC"
"182680","C16C8.18","GO:0097431","IBA","CC"
"182681","rnf-121","GO:0000139","IBA","CC"
"182681","rnf-121","GO:0000139","IDA","CC"
"182681","rnf-121","GO:0000139","IEA","CC"
"182681","rnf-121","GO:0005783","IEA","CC"
"182681","rnf-121","GO:0005789","IBA","CC"
"182681","rnf-121","GO:0005789","IDA","CC"
"182681","rnf-121","GO:0005789","IEA","CC"
"182681","rnf-121","GO:0005794","IEA","CC"
"182681","rnf-121","GO:0016020","IEA","CC"
"182681","rnf-121","GO:0016567","IEA","BP"
"182681","rnf-121","GO:0016740","IEA","MF"
"182681","rnf-121","GO:0033017","IDA","CC"
"182681","rnf-121","GO:0036499","IMP","BP"
"182681","rnf-121","GO:0036503","IBA","BP"
"182681","rnf-121","GO:0036503","IMP","BP"
"182681","rnf-121","GO:0040039","IGI","BP"
"182681","rnf-121","GO:0040039","IMP","BP"
"182681","rnf-121","GO:0046872","IEA","MF"
"182681","rnf-121","GO:0061630","IBA","MF"
"182681","rnf-121","GO:0061630","IDA","MF"
"182682","C16C10.9",NA,NA,NA
"182684","npr-4","GO:0004930","IEA","MF"
"182684","npr-4","GO:0004983","IEA","MF"
"182684","npr-4","GO:0005886","IBA","CC"
"182684","npr-4","GO:0006937","IGI","BP"
"182684","npr-4","GO:0007186","IBA","BP"
"182684","npr-4","GO:0007186","IEA","BP"
"182684","npr-4","GO:0007218","IEA","BP"
"182684","npr-4","GO:0008188","IBA","MF"
"182684","npr-4","GO:0016020","IEA","CC"
"182686","C16D9.5",NA,NA,NA
"182687","C16D9.6","GO:0016020","IEA","CC"
"182687","C16D9.6","GO:0016263","IBA","MF"
"182687","C16D9.6","GO:0016757","IEA","MF"
"182688","srt-25",NA,NA,NA
"182689","C16D9.8",NA,NA,NA
"182690","C16D9.t4",NA,NA,NA
"182691","C16D9.t2",NA,NA,NA
"182692","C16D9.t3",NA,NA,NA
"182693","C16E9.1","GO:0005201","RCA","MF"
"182693","C16E9.1","GO:0030198","RCA","BP"
"182693","C16E9.1","GO:0062023","RCA","CC"
"182694","ncs-7","GO:0005509","IBA","MF"
"182694","ncs-7","GO:0005509","IEA","MF"
"182694","ncs-7","GO:0009966","IBA","BP"
"182695","C16H3.t1",NA,NA,NA
"182696","C16H3.t2",NA,NA,NA
"182697","nhr-257","GO:0003677","IEA","MF"
"182697","nhr-257","GO:0003700","IEA","MF"
"182697","nhr-257","GO:0005634","IEA","CC"
"182697","nhr-257","GO:0006355","IEA","BP"
"182697","nhr-257","GO:0008270","IEA","MF"
"182697","nhr-257","GO:0043565","IEA","MF"
"182697","nhr-257","GO:0046872","IEA","MF"
"182698","C17A2.2","GO:0005737","IBA","CC"
"182698","C17A2.2","GO:0016020","IEA","CC"
"182698","C17A2.2","GO:0016757","IBA","MF"
"182698","C17A2.2","GO:0016757","IEA","MF"
"182698","C17A2.2","GO:0070085","IBA","BP"
"182699","C17A2.3","GO:0016020","IEA","CC"
"182699","C17A2.3","GO:0016263","IBA","MF"
"182699","C17A2.3","GO:0016757","IEA","MF"
"182700","C17A2.4","GO:0005975","IEA","BP"
"182700","C17A2.4","GO:0008107","IEA","MF"
"182700","C17A2.4","GO:0016020","IEA","CC"
"182700","C17A2.4","GO:0016757","IEA","MF"
"182700","C17A2.4","GO:0043413","IBA","BP"
"182701","oac-4","GO:0000271","IBA","BP"
"182701","oac-4","GO:0016020","IBA","CC"
"182701","oac-4","GO:0016020","IEA","CC"
"182701","oac-4","GO:0016747","IEA","MF"
"182702","C17A2.6",NA,NA,NA
"182703","C17A2.7","GO:0008168","IEA","MF"
"182703","C17A2.7","GO:0032259","IEA","BP"
"182704","C17B7.2",NA,NA,NA
"182705","C17B7.3",NA,NA,NA
"182706","C17B7.4",NA,NA,NA
"182708","C17B7.8","GO:0004222","IBA","MF"
"182708","C17B7.8","GO:0005886","IBA","CC"
"182708","C17B7.8","GO:0016485","IBA","BP"
"182709","C17B7.9",NA,NA,NA
"182710","C17B7.10",NA,NA,NA
"182711","fbxa-65",NA,NA,NA
"182712","C17B7.12",NA,NA,NA
"182713","C17C3.2",NA,NA,NA
"182714","C17C3.3","GO:0005782","IBA","CC"
"182714","C17C3.3","GO:0006637","IBA","BP"
"182714","C17C3.3","GO:0006637","IEA","BP"
"182714","C17C3.3","GO:0009062","IBA","BP"
"182714","C17C3.3","GO:0016787","IEA","MF"
"182714","C17C3.3","GO:0047617","IBA","MF"
"182714","C17C3.3","GO:0047617","IEA","MF"
"182715","C17C3.5",NA,NA,NA
"182716","C17C3.6",NA,NA,NA
"182717","hlh-25","GO:0000122","IMP","BP"
"182717","hlh-25","GO:0000978","IBA","MF"
"182717","hlh-25","GO:0000981","IBA","MF"
"182717","hlh-25","GO:0003677","IEA","MF"
"182717","hlh-25","GO:0005634","IBA","CC"
"182717","hlh-25","GO:0005634","IEA","CC"
"182717","hlh-25","GO:0006357","IBA","BP"
"182717","hlh-25","GO:0008340","IMP","BP"
"182717","hlh-25","GO:0008585","IMP","BP"
"182717","hlh-25","GO:0009952","IBA","BP"
"182717","hlh-25","GO:0043054","IMP","BP"
"182717","hlh-25","GO:0046983","IEA","MF"
"182717","hlh-25","GO:0050767","IBA","BP"
"182718","C17C3.9",NA,NA,NA
"182719","hlh-27","GO:0000978","IBA","MF"
"182719","hlh-27","GO:0000981","IBA","MF"
"182719","hlh-27","GO:0005634","IBA","CC"
"182719","hlh-27","GO:0006357","IBA","BP"
"182719","hlh-27","GO:0009952","IBA","BP"
"182719","hlh-27","GO:0046983","IEA","MF"
"182719","hlh-27","GO:0050767","IBA","BP"
"182720","C17C3.11","GO:0016301","IEA","MF"
"182721","C17C3.13",NA,NA,NA
"182722","unc-75","GO:0000381","IBA","BP"
"182722","unc-75","GO:0000381","IMP","BP"
"182722","unc-75","GO:0003676","IEA","MF"
"182722","unc-75","GO:0003723","IEA","MF"
"182722","unc-75","GO:0003727","IDA","MF"
"182722","unc-75","GO:0003729","IBA","MF"
"182722","unc-75","GO:0003729","ISS","MF"
"182722","unc-75","GO:0005634","IBA","CC"
"182722","unc-75","GO:0005737","IBA","CC"
"182722","unc-75","GO:0006376","IBA","BP"
"182722","unc-75","GO:0007271","IMP","BP"
"182722","unc-75","GO:0016071","ISS","BP"
"182722","unc-75","GO:0016607","IDA","CC"
"182722","unc-75","GO:0032224","IMP","BP"
"182722","unc-75","GO:0032230","IMP","BP"
"182722","unc-75","GO:0045202","IEA","CC"
"182722","unc-75","GO:0045664","IMP","BP"
"182722","unc-75","GO:1990904","IBA","CC"
"182724","C17E4.1",NA,NA,NA
"182725","mjl-1","GO:0016020","IEA","CC"
"182726","nkb-1","GO:0001671","IBA","MF"
"182726","nkb-1","GO:0005886","IEA","CC"
"182726","nkb-1","GO:0005890","IBA","CC"
"182726","nkb-1","GO:0005890","IEA","CC"
"182726","nkb-1","GO:0006813","IEA","BP"
"182726","nkb-1","GO:0006814","IEA","BP"
"182726","nkb-1","GO:0006883","IBA","BP"
"182726","nkb-1","GO:0030007","IBA","BP"
"182726","nkb-1","GO:0036376","IBA","BP"
"182726","nkb-1","GO:1990573","IBA","BP"
"182727","nhr-156","GO:0003677","IEA","MF"
"182727","nhr-156","GO:0003700","IEA","MF"
"182727","nhr-156","GO:0005634","IEA","CC"
"182727","nhr-156","GO:0006355","IEA","BP"
"182727","nhr-156","GO:0008270","IEA","MF"
"182727","nhr-156","GO:0043565","IEA","MF"
"182727","nhr-156","GO:0046872","IEA","MF"
"182728","srh-190","GO:0016020","IEA","CC"
"182729","sre-9","GO:0007606","IEA","BP"
"182729","sre-9","GO:0016020","IEA","CC"
"182730","nhr-157","GO:0003677","IEA","MF"
"182730","nhr-157","GO:0003700","IEA","MF"
"182730","nhr-157","GO:0005634","IEA","CC"
"182730","nhr-157","GO:0006355","IEA","BP"
"182730","nhr-157","GO:0008270","IEA","MF"
"182730","nhr-157","GO:0043565","IEA","MF"
"182730","nhr-157","GO:0046872","IEA","MF"
"182731","nhr-158","GO:0003677","IEA","MF"
"182731","nhr-158","GO:0003700","IEA","MF"
"182731","nhr-158","GO:0005634","IEA","CC"
"182731","nhr-158","GO:0006355","IEA","BP"
"182731","nhr-158","GO:0008270","IEA","MF"
"182731","nhr-158","GO:0043565","IEA","MF"
"182731","nhr-158","GO:0046872","IEA","MF"
"182732","nhr-159","GO:0003677","IEA","MF"
"182732","nhr-159","GO:0003700","IEA","MF"
"182732","nhr-159","GO:0005634","IEA","CC"
"182732","nhr-159","GO:0006355","IEA","BP"
"182732","nhr-159","GO:0008270","IEA","MF"
"182732","nhr-159","GO:0043565","IEA","MF"
"182732","nhr-159","GO:0046872","IEA","MF"
"182733","nhr-124","GO:0003677","IEA","MF"
"182733","nhr-124","GO:0003700","IEA","MF"
"182733","nhr-124","GO:0005634","IEA","CC"
"182733","nhr-124","GO:0006355","IEA","BP"
"182733","nhr-124","GO:0008270","IEA","MF"
"182733","nhr-124","GO:0043565","IEA","MF"
"182733","nhr-124","GO:0046872","IEA","MF"
"182734","irld-22",NA,NA,NA
"182735","C17E7.13","GO:0016020","IEA","CC"
"182736","C17F3.3",NA,NA,NA
"182737","clec-124",NA,NA,NA
"182738","srh-297","GO:0016020","IEA","CC"
"182739","C17F4.8","GO:0051260","IEA","BP"
"182740","folr-1","GO:0016020","IEA","CC"
"182741","C17G1.2","GO:0016020","IEA","CC"
"182742","C17G10.3",NA,NA,NA
"182744","C17H1.1",NA,NA,NA
"182745","C17H1.2",NA,NA,NA
"182746","pals-2",NA,NA,NA
"182747","pals-4",NA,NA,NA
"182748","pals-5","GO:0003674","ND","MF"
"182748","pals-5","GO:0005575","ND","CC"
"182748","pals-5","GO:0045087","IEP","BP"
"182749","pals-6",NA,NA,NA
"182750","pals-7",NA,NA,NA
"182752","C17H11.4",NA,NA,NA
"182753","C17H11.5",NA,NA,NA
"182754","C17H12.5","GO:0004725","IEA","MF"
"182754","C17H12.5","GO:0006470","IEA","BP"
"182755","C17H12.6","GO:0045087","HEP","BP"
"182755","C17H12.6","GO:0045087","IBA","BP"
"182756","ceh-48","GO:0000978","IBA","MF"
"182756","ceh-48","GO:0000981","IBA","MF"
"182756","ceh-48","GO:0003677","IEA","MF"
"182756","ceh-48","GO:0005634","IBA","CC"
"182756","ceh-48","GO:0005634","IEA","CC"
"182756","ceh-48","GO:0006357","IBA","BP"
"182757","C17H12.11",NA,NA,NA
"182758","hlh-14","GO:0000977","IBA","MF"
"182758","hlh-14","GO:0000981","IBA","MF"
"182758","hlh-14","GO:0001764","IMP","BP"
"182758","hlh-14","GO:0002119","IMP","BP"
"182758","hlh-14","GO:0003677","IEA","MF"
"182758","hlh-14","GO:0005634","IDA","CC"
"182758","hlh-14","GO:0005634","IEA","CC"
"182758","hlh-14","GO:0006357","ISS","BP"
"182758","hlh-14","GO:0007399","IEA","BP"
"182758","hlh-14","GO:0007423","IBA","BP"
"182758","hlh-14","GO:0009786","IMP","BP"
"182758","hlh-14","GO:0010171","IMP","BP"
"182758","hlh-14","GO:0014018","IGI","BP"
"182758","hlh-14","GO:0014018","IMP","BP"
"182758","hlh-14","GO:0018991","IMP","BP"
"182758","hlh-14","GO:0022414","IMP","BP"
"182758","hlh-14","GO:0030182","IBA","BP"
"182758","hlh-14","GO:0040010","IMP","BP"
"182758","hlh-14","GO:0040011","IMP","BP"
"182758","hlh-14","GO:0043565","ISS","MF"
"182758","hlh-14","GO:0045664","IGI","BP"
"182758","hlh-14","GO:0045944","IBA","BP"
"182758","hlh-14","GO:0046983","IEA","MF"
"182758","hlh-14","GO:0050767","IBA","BP"
"182758","hlh-14","GO:0090575","IBA","CC"
"182759","C18A11.1",NA,NA,NA
"182760","C18A11.2","GO:0007218","IEA","BP"
"182761","C18A11.4",NA,NA,NA
"182763","C18A11.t1",NA,NA,NA
"182764","C18A11.t2",NA,NA,NA
"182765","vep-2","GO:0008146","IEA","MF"
"182765","vep-2","GO:0016020","IEA","CC"
"182765","vep-2","GO:0030206","IEA","BP"
"182765","vep-2","GO:0047756","IEA","MF"
"182765","vep-2","GO:1902884","IEA","BP"
"182766","C18B2.2","GO:0008146","IEA","MF"
"182766","C18B2.2","GO:0016020","IEA","CC"
"182766","C18B2.2","GO:0030206","IEA","BP"
"182766","C18B2.2","GO:0047756","IEA","MF"
"182766","C18B2.2","GO:1902884","IEA","BP"
"182767","del-9","GO:0005272","IEA","MF"
"182767","del-9","GO:0005886","IBA","CC"
"182767","del-9","GO:0006814","IEA","BP"
"182767","del-9","GO:0015280","IBA","MF"
"182767","del-9","GO:0016020","IEA","CC"
"182767","del-9","GO:0034220","IEA","BP"
"182767","del-9","GO:0035725","IBA","BP"
"182768","srbc-11","GO:0016020","IEA","CC"
"182769","srbc-10","GO:0016020","IEA","CC"
"182770","srbc-9","GO:0016020","IEA","CC"
"182771","srbc-7","GO:0016020","IEA","CC"
"182772","srbc-8","GO:0016020","IEA","CC"
"182773","C18B10.6","GO:0016301","IEA","MF"
"182775","fbxa-97",NA,NA,NA
"182776","glb-5","GO:0001666","IBA","BP"
"182776","glb-5","GO:0003032","IMP","BP"
"182776","glb-5","GO:0005344","IBA","MF"
"182776","glb-5","GO:0005344","IEA","MF"
"182776","glb-5","GO:0015671","IBA","BP"
"182776","glb-5","GO:0015671","IEA","BP"
"182776","glb-5","GO:0019825","IBA","MF"
"182776","glb-5","GO:0019825","IEA","MF"
"182776","glb-5","GO:0019826","IDA","MF"
"182776","glb-5","GO:0020037","IEA","MF"
"182780","glb-6","GO:0001666","IBA","BP"
"182780","glb-6","GO:0005344","IBA","MF"
"182780","glb-6","GO:0005344","IEA","MF"
"182780","glb-6","GO:0005506","IDA","MF"
"182780","glb-6","GO:0015671","IBA","BP"
"182780","glb-6","GO:0015671","IEA","BP"
"182780","glb-6","GO:0019825","IBA","MF"
"182780","glb-6","GO:0019825","IDA","MF"
"182780","glb-6","GO:0019825","IEA","MF"
"182780","glb-6","GO:0020037","IDA","MF"
"182780","glb-6","GO:0020037","IEA","MF"
"182780","glb-6","GO:0046872","IEA","MF"
"182781","C18D1.2","GO:0016020","IEA","CC"
"182781","C18D1.2","GO:0022857","IEA","MF"
"182781","C18D1.2","GO:0055085","IEA","BP"
"182783","C18D4.3",NA,NA,NA
"182784","C18D4.4",NA,NA,NA
"182786","srz-90","GO:0016020","IEA","CC"
"182787","C18D4.t1",NA,NA,NA
"182788","C18D11.3",NA,NA,NA
"182789","cal-2","GO:0005509","IBA","MF"
"182789","cal-2","GO:0005509","IEA","MF"
"182789","cal-2","GO:0005737","IBA","CC"
"182789","cal-2","GO:0005813","IBA","CC"
"182790","C18E9.5","GO:0016020","IEA","CC"
