"gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CELE_Y48G1A.3",431.846254135723,-0.112274987120645,0.274000204580922,-0.409762420770332,0.681980235440977,0.911619869427487
"CELE_Y48G1A.6",152.54312046626,-0.231865583430583,0.441634576684277,-0.525016825383994,0.599571494545268,0.884692883729345
"CELE_Y48G1A.2",129.139250957918,0.244964895663203,0.403068895096209,0.60774944096029,0.543353666500498,0.858389526337121
"CELE_Y48G1A.1",194.465790077885,0.166508081107259,0.364560069181278,0.45673702411018,0.647860075663369,0.902787733290588
"CELE_R119.1",222.389943937336,-0.38823622956786,0.359903639056643,-1.07872271196112,0.280711357816152,0.71377584186208
"CELE_R119.7",367.432320715828,0.1963206876455,0.345174988866674,0.568756989867914,0.569521066524847,0.871322370014598
"CELE_R119.2",704.300907577807,0.457025958108703,0.347147941038813,1.31651640145435,0.188000777133659,0.637226403451859
"CELE_R119.3",1922.09027957501,0.254821324765844,0.296683017448648,0.858900947405762,0.390395166685415,0.781562958752904
"CELE_R119.4",17120.873903104,0.00824403494773505,0.210158872732364,0.0392276321268328,0.968708903335284,0.993332370440804
"CELE_R119.6",736.978635108354,0.231403666628734,0.195421989985273,1.1841229671552,0.236364389785316,0.680236795486913
"CELE_R119.5",568.95468134532,-0.0582198476999014,0.318489998643612,-0.182799610499069,0.854955254238791,0.964923932831156
